name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype/0,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,sunsetEpoch,stations/4,stations/3,source,stations/0,stations/6,stations/1,datetimeEpoch,sunriseEpoch,stations/5,stations/2
india,2018-03-14,93.2,66.8,80.0,89.8,66.8,78.6,48.8,36.5,0.0,0,0.0,,0,0,11.9,9.2,245.4,1008.1,12.3,2.3,261.6,22.5,9,,2018-03-14T06:32:17,2018-03-14T18:28:52,0.89,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-15,89.6,66.1,78.0,86.9,66.1,77.3,53.3,44.6,0.0,0,0.0,,0,0,20.8,15.6,294.3,1008.4,25.4,2.0,236.9,20.6,8,,2018-03-15T06:31:09,2018-03-15T18:29:27,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-16,87.9,64.4,76.3,86.1,64.4,75.7,54.8,50.7,0.0,0,0.0,,0,0,18.6,11.4,299.5,1009.7,29.2,1.9,255.6,22.2,9,,2018-03-16T06:30:00,2018-03-16T18:30:02,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-17,87.8,60.8,74.5,84.8,60.8,73.7,49.4,45.4,0.0,0,0.0,,0,0,21.7,15.0,293.0,1011.0,0.0,2.3,273.4,23.6,9,,2018-03-17T06:28:51,2018-03-17T18:30:37,0.0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-18,89.6,59.8,75.7,85.7,59.8,74.6,48.2,42.4,0.0,0,0.0,,0,0,20.8,12.8,292.5,1012.2,1.6,2.3,277.1,24.0,9,,2018-03-18T06:27:42,2018-03-18T18:31:11,0.03,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-19,93.8,62.1,78.3,89.7,62.1,77.0,50.4,41.9,0.0,0,0.0,,0,0,19.5,10.3,274.5,1013.6,19.4,1.9,259.5,22.4,9,,2018-03-19T06:26:33,2018-03-19T18:31:45,0.06,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-20,95.1,64.4,80.4,91.6,64.4,78.9,51.7,42.1,0.0,0,0.0,,0,0,15.4,9.2,270.4,1010.6,18.8,1.9,256.3,22.1,9,,2018-03-20T06:25:24,2018-03-20T18:32:19,0.1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",,,,,0,,0,0,,,
india,2018-03-21,90.7,72.1,79.7,88.7,72.1,79.1,57.3,48.4,0.0,0,0.0,,0,0,21.5,13.9,305.1,1008.3,49.4,2.0,217.8,18.7,8,,2018-03-21T06:24:14,2018-03-21T18:32:53,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-22,87.8,62.6,76.1,85.7,62.6,75.8,58.6,57.6,0.0,0,0.0,,0,0,14.3,13.9,299.3,1009.3,26.8,1.9,235.3,20.3,9,,2018-03-22T06:23:04,2018-03-22T18:33:27,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-23,86.0,62.6,75.2,84.2,62.6,74.9,56.3,54.2,0.0,0,0.0,,0,0,17.9,10.8,284.4,1010.6,6.6,1.8,262.0,22.5,8,,2018-03-23T06:21:55,2018-03-23T18:34:01,0.2,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-03-24,91.4,64.4,77.8,89.1,64.4,77.1,56.0,50.2,0.0,0,0.0,,0,0,19.2,24.1,284.4,1013.0,0.0,2.0,278.4,24.2,9,,2018-03-24T06:20:45,2018-03-24T18:34:35,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-25,91.4,64.4,78.1,88.4,64.4,77.3,55.7,50.1,0.0,0,0.0,,0,0,23.0,13.7,279.7,1014.2,0.0,1.8,281.8,24.2,9,,2018-03-25T06:19:35,2018-03-25T18:35:08,0.28,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-26,93.3,64.4,79.7,90.2,64.4,78.6,54.3,45.7,0.0,0,0.0,,0,0,23.7,13.9,283.9,1012.6,0.0,1.8,284.7,24.3,9,,2018-03-26T06:18:26,2018-03-26T18:35:42,0.31,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-27,100.4,65.2,82.5,95.6,65.2,80.7,49.4,37.1,0.0,0,0.0,,0,0,20.8,10.4,295.9,1009.1,0.0,2.1,288.7,25.3,9,,2018-03-27T06:17:16,2018-03-27T18:36:15,0.35,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-28,102.2,65.9,84.7,97.9,65.9,82.8,49.4,34.7,0.0,0,0.0,,0,0,14.5,13.9,285.5,1008.3,0.0,1.9,286.5,24.8,9,,2018-03-28T06:16:06,2018-03-28T18:36:49,0.38,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-29,98.6,66.2,83.4,94.5,66.2,81.9,52.6,38.6,0.0,0,0.0,,0,0,23.3,15.0,290.5,1007.7,4.8,2.1,288.3,25.1,9,,2018-03-29T06:14:57,2018-03-29T18:37:22,0.42,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-30,98.6,71.8,83.9,93.9,71.8,82.3,51.8,37.2,0.0,0,0.0,,0,0,20.8,14.1,276.2,1005.4,5.4,2.3,293.9,25.3,10,,2018-03-30T06:13:48,2018-03-30T18:37:55,0.46,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-03-31,91.6,69.8,80.2,90.8,69.8,79.9,56.8,46.2,0.0,0,0.0,,0,0,18.3,11.4,89.5,1007.8,0.0,2.1,286.6,24.6,9,,2018-03-31T06:12:38,2018-03-31T18:38:29,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",,,,,0,,0,0,,,
india,2018-04-01,95.0,72.7,83.2,96.1,72.7,83.1,58.7,44.8,0.0,0,0.0,,0,0,20.6,9.2,107.7,1009.5,0.0,2.1,287.5,24.9,9,,2018-04-01T06:11:30,2018-04-01T18:39:02,0.52,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD",,,,,0,,0,0,,,
india,2018-04-02,98.6,72.5,84.8,98.5,72.5,84.4,59.0,44.3,0.0,0,0.0,,0,0,18.3,10.3,109.4,1009.7,5.1,2.2,283.2,24.4,9,,2018-04-02T06:10:21,2018-04-02T18:39:35,0.56,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-04-03,104.0,72.7,88.1,106.8,72.7,88.8,60.4,41.8,0.0,0,0.0,,0,0,14.3,11.4,121.3,1008.4,27.0,2.2,275.7,23.7,9,,2018-04-03T06:09:12,2018-04-03T18:40:09,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-04,104.0,75.1,89.6,103.6,75.1,89.5,59.8,40.3,0.0,0,0.0,,0,0,17.9,10.3,60.5,1005.9,1.1,2.0,276.2,23.8,9,,2018-04-04T06:08:04,2018-04-04T18:40:42,0.62,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-05,102.2,76.2,89.1,103.6,76.2,88.9,59.7,40.4,0.0,0,0.0,,0,0,13.9,10.3,315.1,1004.8,16.2,1.9,285.6,24.4,9,,2018-04-05T06:06:56,2018-04-05T18:41:15,0.65,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-06,98.6,70.2,84.7,96.5,70.2,83.9,57.6,43.5,0.197,100,8.33,rain,0,0,40.3,17.2,89.4,1006.9,65.8,2.0,256.0,22.0,9,,2018-04-06T06:05:48,2018-04-06T18:41:49,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-07,95.0,68.6,82.8,96.6,68.6,83.1,60.9,49.6,0.0,0,0.0,,0,0,21.9,12.8,106.5,1008.9,20.8,2.6,242.6,21.0,9,,2018-04-07T06:04:41,2018-04-07T18:42:22,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-08,96.8,74.7,85.1,98.3,74.7,85.7,62.3,48.1,0.0,0,0.0,,0,0,20.8,126.6,101.2,1009.4,1.3,2.1,260.9,22.5,9,,2018-04-08T06:03:34,2018-04-08T18:42:56,0.75,Clear,Clear conditions throughout the day.,wind,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-09,87.0,69.1,79.0,88.5,69.1,79.3,63.2,59.8,0.104,100,8.33,rain,0,0,23.0,13.9,82.0,1010.8,40.3,2.3,241.9,20.7,9,,2018-04-09T06:02:28,2018-04-09T18:43:29,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-10,95.2,70.6,83.1,95.2,70.6,83.2,62.7,54.1,0.0,0,0.0,,0,0,17.2,12.1,106.5,1008.8,43.3,2.0,268.0,23.1,9,,2018-04-10T06:01:22,2018-04-10T18:44:03,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-04-11,91.5,75.1,80.3,92.6,75.1,80.6,61.6,53.7,0.0,0,0.0,,0,0,27.7,13.9,63.7,1008.5,72.6,2.4,252.9,22.0,9,,2018-04-11T06:00:16,2018-04-11T18:44:37,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-12,91.4,67.2,80.7,90.2,67.2,80.3,58.6,49.2,0.202,100,4.17,rain,0,0,28.9,17.2,294.9,1008.4,36.6,2.3,269.0,23.2,9,,2018-04-12T05:59:11,2018-04-12T18:45:11,0.88,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-13,98.6,67.4,83.9,93.6,67.4,81.8,46.9,32.9,0.0,0,0.0,,0,0,16.1,10.3,304.6,1009.1,8.7,2.0,307.7,26.6,10,,2018-04-13T05:58:06,2018-04-13T18:45:45,0.91,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-14,98.6,67.3,84.7,94.5,67.3,82.6,47.1,30.1,0.0,0,0.0,,0,0,18.6,11.4,303.4,1008.0,14.9,2.0,299.2,25.7,10,,2018-04-14T05:57:02,2018-04-14T18:46:19,0.94,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-15,102.2,70.9,88.2,99.3,70.9,86.7,53.0,33.0,0.0,0,0.0,,0,0,17.0,8.1,292.5,1007.2,22.2,2.0,286.7,24.9,10,,2018-04-15T05:55:59,2018-04-15T18:46:53,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-16,103.1,74.5,89.7,102.1,74.5,88.9,56.6,34.4,0.0,0,0.0,,0,0,20.8,11.1,90.6,1007.3,47.4,1.7,267.5,23.1,9,,2018-04-16T05:54:56,2018-04-16T18:47:27,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-17,105.8,76.4,90.7,104.2,76.4,88.7,52.5,29.8,0.0,0,0.0,,0,0,20.8,13.9,340.7,1008.7,30.4,2.1,280.0,24.3,9,,2018-04-17T05:53:53,2018-04-17T18:48:02,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-18,102.2,75.2,90.0,99.8,75.2,87.8,49.9,27.1,0.0,0,0.0,,0,0,29.1,18.3,292.0,1008.0,1.1,2.3,310.1,26.9,10,,2018-04-18T05:52:52,2018-04-18T18:48:36,0.08,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-04-19,105.8,75.2,91.1,104.2,75.2,88.8,50.7,27.3,0.0,0,0.0,,0,0,20.8,12.9,291.1,1004.6,9.6,2.2,296.1,25.5,9,,2018-04-19T05:51:50,2018-04-19T18:49:11,0.11,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-20,104.0,78.9,91.5,99.8,78.9,88.6,47.8,24.1,0.0,0,0.0,,0,0,27.7,18.6,217.3,1003.5,47.8,2.0,280.8,24.3,9,,2018-04-20T05:50:50,2018-04-20T18:49:46,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-21,93.3,75.2,85.3,89.6,75.2,83.0,46.9,29.5,0.0,0,0.0,,0,0,19.9,12.8,293.9,1008.3,24.0,1.8,317.3,27.5,10,,2018-04-21T05:49:50,2018-04-21T18:50:21,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-22,95.0,71.6,84.4,90.4,71.6,82.0,41.6,24.4,0.0,0,0.0,,0,0,25.3,17.4,292.0,1009.3,0.0,2.1,325.3,28.1,10,,2018-04-22T05:48:51,2018-04-22T18:50:56,0.22,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-23,100.4,69.8,86.0,95.4,69.8,83.4,40.2,21.4,0.0,0,0.0,,0,0,22.4,11.4,290.7,1008.2,0.0,2.2,322.3,27.8,10,,2018-04-23T05:47:53,2018-04-23T18:51:31,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-24,104.0,71.0,88.5,99.2,71.0,85.9,43.9,23.1,0.0,0,0.0,,0,0,20.8,12.0,289.2,1006.9,0.0,2.1,321.5,27.8,10,,2018-04-24T05:46:56,2018-04-24T18:52:06,0.29,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-25,107.6,71.8,91.8,101.3,71.8,88.4,41.9,21.6,0.0,0,0.0,,0,0,20.8,11.4,272.3,1004.1,3.2,2.1,316.2,27.3,10,,2018-04-25T05:45:59,2018-04-25T18:52:42,0.33,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-04-26,109.4,81.3,94.4,103.3,80.3,91.2,46.2,21.4,0.0,0,0.0,,0,0,12.1,9.2,303.0,1002.4,14.7,2.0,320.2,27.7,10,,2018-04-26T05:45:04,2018-04-26T18:53:17,0.36,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-27,102.2,82.4,91.7,108.2,82.9,93.4,62.7,39.3,0.0,0,0.0,,0,0,27.3,12.8,99.6,1005.6,3.8,2.2,295.8,25.7,10,,2018-04-27T05:44:09,2018-04-27T18:53:53,0.4,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-04-28,104.0,82.7,92.7,108.9,85.8,95.5,65.0,41.3,0.0,0,0.0,,0,0,24.2,15.2,105.0,1005.1,35.5,1.7,303.1,26.2,10,,2018-04-28T05:43:15,2018-04-28T18:54:29,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-04-29,103.7,78.0,90.4,106.8,78.0,93.8,66.7,48.1,0.05,100,4.17,rain,0,0,17.9,7.4,107.4,1002.2,36.9,1.4,298.8,25.8,9,,2018-04-29T05:42:22,2018-04-29T18:55:04,0.47,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42182099999,42176099999,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-04-30,104.0,77.6,89.6,107.0,77.6,91.2,64.8,48.1,0.0,0,0.0,,0,0,23.9,13.9,105.3,1000.5,29.6,1.9,287.2,24.7,10,,2018-04-30T05:41:29,2018-04-30T18:55:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-05-01,98.2,80.6,88.9,104.6,82.7,92.7,67.7,50.6,0.0,0,0.0,,0,0,27.1,15.0,104.5,1004.0,24.6,2.4,304.8,26.3,10,,2018-05-01T05:40:38,2018-05-01T18:56:16,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote",,,,,0,,0,0,,,
india,2018-05-02,100.4,69.9,86.8,106.5,69.9,90.0,67.0,53.9,0.458,100,4.17,rain,0,0,34.4,17.7,99.9,1005.7,45.1,1.8,293.8,25.2,10,,2018-05-02T05:39:48,2018-05-02T18:56:53,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote",,,,,0,,0,0,,,
india,2018-05-03,95.0,77.0,84.9,97.0,77.0,85.7,62.9,49.0,0.0,0,0.0,,0,0,28.0,13.9,107.3,1006.1,62.6,1.9,287.7,25.0,9,,2018-05-03T05:38:59,2018-05-03T18:57:29,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-04,98.6,74.4,87.8,103.4,74.4,90.5,66.7,51.8,0.171,100,4.17,rain,0,0,25.1,12.8,93.7,1006.5,20.7,2.3,298.3,25.8,9,,2018-05-04T05:38:10,2018-05-04T18:58:05,0.64,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-05-05,104.0,79.8,92.2,104.6,79.8,93.9,63.5,41.6,0.012,100,4.17,rain,0,0,14.8,8.1,64.5,1005.6,13.4,2.4,304.8,26.3,9,,2018-05-05T05:37:23,2018-05-05T18:58:41,0.67,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-05-06,98.6,80.0,90.3,97.2,80.0,90.1,59.2,37.3,0.0,0,0.0,,0,0,28.9,15.1,20.9,1006.2,28.9,2.0,297.8,25.7,10,,2018-05-06T05:36:37,2018-05-06T18:59:18,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-05-07,104.5,76.9,91.8,105.1,76.9,91.1,57.2,33.8,0.0,0,0.0,,0,0,34.4,23.0,310.7,1004.5,16.2,2.1,302.2,26.1,10,,2018-05-07T05:35:52,2018-05-07T18:59:54,0.73,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-05-08,95.0,77.0,85.8,93.5,77.0,85.1,57.0,38.7,0.0,0,0.0,,0,0,28.9,17.2,311.6,1005.2,67.4,2.2,283.0,24.4,9,,2018-05-08T05:35:08,2018-05-08T19:00:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-09,95.8,74.0,83.7,97.7,74.0,84.0,60.1,46.6,0.043,100,4.17,rain,0,0,34.4,23.0,338.8,1007.0,42.3,2.2,300.6,26.0,10,,2018-05-09T05:34:25,2018-05-09T19:01:07,0.8,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-10,104.0,72.7,89.2,103.0,72.7,88.9,60.2,42.5,0.0,0,0.0,,0,0,18.3,9.2,298.1,1007.6,0.0,2.0,317.7,27.4,9,,2018-05-10T05:33:44,2018-05-10T19:01:44,0.83,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-11,109.4,77.5,94.3,107.3,77.5,93.9,58.2,33.7,0.0,0,0.0,,0,0,20.8,11.4,300.3,1004.5,1.1,1.8,319.4,27.6,10,,2018-05-11T05:33:03,2018-05-11T19:02:20,0.86,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-12,106.7,83.1,95.5,117.2,85.7,98.9,64.8,38.3,0.022,100,4.17,rain,0,0,40.3,28.9,112.8,1003.7,29.1,1.9,298.4,25.8,9,,2018-05-12T05:32:24,2018-05-12T19:02:56,0.9,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-13,104.0,77.0,90.1,117.4,77.0,95.2,67.2,48.7,0.276,100,8.33,rain,0,0,34.4,18.7,64.8,1004.1,41.2,1.9,276.2,23.9,9,,2018-05-13T05:31:45,2018-05-13T19:03:33,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-05-14,96.8,73.4,85.7,100.6,73.4,87.1,63.2,48.5,0.0,0,0.0,,0,0,17.2,10.3,111.5,1005.6,24.1,2.0,307.8,26.6,10,,2018-05-14T05:31:08,2018-05-14T19:04:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-15,98.8,80.2,89.8,107.1,82.3,94.1,67.7,49.3,0.0,0,0.0,,0,0,16.3,11.4,95.4,1003.9,30.5,2.3,303.0,26.1,10,,2018-05-15T05:30:33,2018-05-15T19:04:45,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-16,105.8,77.0,94.3,105.2,77.0,94.4,59.1,33.9,0.007,100,4.17,rain,0,0,34.4,23.0,314.7,1002.9,45.3,2.4,316.0,27.3,10,,2018-05-16T05:29:58,2018-05-16T19:05:21,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-17,107.6,81.9,95.8,103.9,83.3,94.1,54.3,27.1,0.0,0,0.0,,0,0,34.4,17.2,322.2,1003.1,44.6,2.1,304.5,26.3,10,,2018-05-17T05:29:25,2018-05-17T19:05:57,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-18,104.0,82.1,94.3,102.5,83.3,93.7,57.5,31.1,0.0,0,0.0,,0,0,16.1,10.3,21.0,1003.0,36.8,1.9,289.0,24.8,9,,2018-05-18T05:28:53,2018-05-18T19:06:33,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-19,107.6,81.8,93.9,107.0,85.6,94.5,60.9,35.8,0.0,0,0.0,,0,0,32.2,11.4,217.3,1002.7,49.5,1.7,292.4,25.3,9,,2018-05-19T05:28:22,2018-05-19T19:07:08,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-20,107.6,83.6,94.7,102.1,83.4,92.5,51.7,26.5,0.0,0,0.0,,0,0,17.2,10.3,334.4,1004.0,30.1,2.1,305.4,26.4,9,,2018-05-20T05:27:53,2018-05-20T19:07:44,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-21,109.4,81.0,97.3,104.1,80.1,93.3,43.5,17.5,0.0,0,0.0,,0,0,20.8,11.4,345.6,1004.2,0.0,2.3,329.6,28.5,10,,2018-05-21T05:27:25,2018-05-21T19:08:19,0.2,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-22,113.0,81.7,98.9,113.0,80.9,96.3,47.2,19.1,0.0,0,0.0,,0,0,19.0,11.4,348.1,1003.4,0.2,2.0,326.8,28.3,10,,2018-05-22T05:26:58,2018-05-22T19:08:54,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
india,2018-05-23,111.2,82.4,98.2,111.2,83.3,97.2,54.9,26.3,0.0,0,0.0,,0,0,19.5,9.2,51.7,1002.0,21.3,1.9,287.3,24.8,10,,2018-05-23T05:26:32,2018-05-23T19:09:28,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote",,,,,0,,0,0,,,
india,2018-05-24,111.2,82.9,97.5,111.2,82.3,95.9,51.1,23.1,0.0,0,0.0,,0,0,16.1,9.2,348.2,1001.3,21.3,2.1,313.3,27.1,10,,2018-05-24T05:26:08,2018-05-24T19:10:02,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",,,,,0,,0,0,,,
